10;Boulogne Pont de Saint-Cloud;17:22;3
9;Mairie de Montreuil;21:46;4
10;Boulogne Pont de Saint-Cloud;13:25;3
2;Place de Clichy;21:57;3
11;Place des Fêtes;22:51;2
2;Jaurès;19:06;6
10;Porte d'Auteuil;17:39;2
4;Bagneux - Lucie Aubrac;15:11;2
11;Mairie des Lilas;22:49;1
3;Gallieni;14:53;1
12;Mairie d'Issy;10:57;3
8;Lourmel;12:06;1
10;Boulogne Pont de Saint-Cloud;15:33;3
7;La Courneuve - 8 Mai 1945;11:05;4
13;Châtillon-Montrouge;20:31;4
12;Porte de Versailles;11:06;4
11;Châtelet;11:49;4
4;Porte d'Orléans;12:34;5
5;Gare d'Austerlitz;18:31;6
8;La Motte-Picquet - Grenelle;12:14;4
9;Porte de Montreuil;13:25;3
8;Lourmel;17:12;1
11;Place des Fêtes;6:27;2
12;Porte de Versailles;22:42;4
8;La Motte-Picquet - Grenelle;15:07;4
9;Mairie de Montreuil;15:28;4
1;Hôtel de Ville;15:59;5
4;Bagneux - Lucie Aubrac;7:33;2
9;Porte de Montreuil;6:11;3
7;La Courneuve - 8 Mai 1945;13:44;4
8;La Motte-Picquet - Grenelle;15:24;4
6;Daumesnil;9:48;2
5;Bobigny Pablo Picasso;16:06;1
4;Porte d'Orléans;15:47;5
9;Havre-Caumartin;14:40;9
6;Daumesnil;8:36;2
7B;Louis Blanc;11:55;1
8;Balard;6:20;2
9;Nation;20:03;8
5;Gare d'Austerlitz;10:36;6
9;Mairie de Montreuil;14:09;4
10;Boulogne Pont de Saint-Cloud;14:40;3
8;Lourmel;19:44;1
13;Saint-Denis - Université;21:49;6
9;Mairie de Montreuil;12:59;2
6;Daumesnil;9:04;2
9;Nation;10:35;8
5;Bobigny Pablo Picasso;16:25;1
10;Boulogne Pont de Saint-Cloud;9:44;3
3;Pont de Levallois - Bécon;8:04;3
13;Châtillon-Montrouge;17:45;4
3;Pont de Levallois - Bécon;11:35;3
2;Porte Dauphine;15:20;2
8;La Motte-Picquet - Grenelle;21:13;4
8;Balard;16:23;2
4;Bagneux - Lucie Aubrac;22:22;2
2;Charles de Gaulle - Etoile;16:59;8
3;Gambetta;14:58;2
6;Daumesnil;12:45;2
8;Lourmel;6:46;1
6;Corvisart;20:11;4
6;Daumesnil;6:11;2
9;Porte de Montreuil;19:43;3
3;Gallieni;13:12;1
11;Châtelet;19:17;4
12;Porte de Versailles;11:26;4
9;Nation;8:56;8
5;Bobigny Pablo Picasso;22:51;1
11;Porte des Lilas;18:35;5
13;Châtillon-Montrouge;13:51;4
1;Porte Maillot;15:22;3
13;Châtillon-Montrouge;11:25;1
13;Asnières - Gennevilliers Les Courtilles;13:02;3
14;Gare de Lyon;14:50;9
4;Montparnasse Bienvenue;10:11;3
2;Victor Hugo;8:22;4
3;Porte de Champerret;12:26;4
1;Château de Vincennes;9:56;2
8;Balard;15:01;2
12;Porte de Versailles;12:57;4
12;Porte de Versailles;20:05;4
1;Porte Maillot;18:24;3
2;Place de Clichy;8:11;3
4;Gare du Nord;7:57;4
12;Mairie d'Issy;21:56;3
3;Gambetta;17:49;2
13;Saint-Denis - Université;17:27;6
1;Gare de Lyon;16:18;6
6;Charles de Gaulle - Etoile;13:57;3
13;Asnières - Gennevilliers Les Courtilles;20:03;2
10;Porte d'Auteuil;8:44;2
12;Mairie d'Issy;13:29;3
9;Porte de Montreuil;18:50;3
6;Bercy;12:24;6
5;Place d'Italie;11:48;4
2;Nation;10:55;1
14;Bercy;14:38;1
3;Gallieni;12:21;1
9;Mairie de Montreuil;11:36;4
3;Pont de Levallois - Bécon;10:49;3
13;Châtillon-Montrouge;8:29;1
13;Saint-Denis - Université;12:10;6
8;Balard;9:34;2
8;Daumesnil;22:27;5
5;Église de Pantin;16:18;2
9;Porte de Montreuil;18:10;3
7;Mairie d'Ivry;18:32;11
8;La Motte-Picquet - Grenelle;14:10;4
12;Porte de Versailles;21:14;4
8;La Motte-Picquet - Grenelle;7:19;4
10;Boulogne Pont de Saint-Cloud;12:46;3
4;Montparnasse Bienvenue;12:57;3
12;Porte de Versailles;19:13;4
13;Asnières - Gennevilliers Les Courtilles;17:12;2
4;Bagneux - Lucie Aubrac;18:30;2
3;Porte de Champerret;22:13;4
10;Boulogne Pont de Saint-Cloud;6:26;3
6;Daumesnil;12:56;2
1;Charles de Gaulle - Etoile;22:22;4
4;Bagneux - Lucie Aubrac;8:47;2
4;Montparnasse Bienvenue;17:45;3
12;Porte de Versailles;11:56;4
12;Mairie d'Issy;19:26;3
9;Nation;12:01;8
5;Bobigny-Pantin - Raymond Queneau;10:17;3
5;Bobigny Pablo Picasso;16:51;1
9;Porte de Saint-Cloud;20:47;1
3;Porte de Champerret;16:52;4
5;Bobigny Pablo Picasso;12:50;1
8;Balard;9:22;2
13;Asnières - Gennevilliers Les Courtilles;16:11;2
6;Bercy;15:31;6
3;Porte de Champerret;10:46;4
9;Mairie de Montreuil;10:19;4
13;Châtillon-Montrouge;6:19;4
8;Balard;18:47;2
5;Bobigny Pablo Picasso;8:13;1
9;Pont de Sèvres;22:30;5
13;Asnières - Gennevilliers Les Courtilles;9:26;3
3;Gambetta;19:09;2
8;La Motte-Picquet - Grenelle;17:09;4
13;Asnières - Gennevilliers Les Courtilles;21:04;2
2;Porte Dauphine;20:47;2
4;Porte d'Orléans;18:43;5
5;Place d'Italie;14:15;4
4;Porte de Clignancourt;17:12;1
12;Porte de Versailles;19:49;4
3B;Porte des Lilas;12:38;2
9;Mairie de Montreuil;9:38;4
8;Balard;18:08;2
3;Pont de Levallois - Bécon;15:28;3
3;Pont de Levallois - Bécon;9:56;3
4;Bagneux - Lucie Aubrac;16:29;2
4;Bagneux - Lucie Aubrac;15:39;2
13;Châtillon-Montrouge;8:50;1
2;Charles de Gaulle - Etoile;22:43;8
2;Charles de Gaulle - Etoile;15:43;8
10;Porte d'Auteuil;11:57;2
8;Balard;6:35;2
9;Nation;6:47;8
10;Boulogne Pont de Saint-Cloud;6:56;3
5;Place d'Italie;8:30;4
1;Gare de Lyon;8:03;6
4;Gare du Nord;14:07;4
11;Place des Fêtes;20:21;2
12;Mairie d'Issy;11:57;3
8;Lourmel;16:57;1
8;Lourmel;11:08;1
10;Boulogne Pont de Saint-Cloud;8:37;3
9;Mairie de Montreuil;6:49;4
12;Mairie d'Issy;18:39;3
12;Porte de Versailles;18:36;4
3;Gambetta;11:55;2
8;Lourmel;12:26;1
5;Place d'Italie;8:31;4
8;Balard;20:41;2
3;Gallieni;17:59;1
14;Gare de Lyon;16:20;4
3;Gallieni;12:22;1
13;Saint-Denis - Université;21:12;6
3B;Porte des Lilas;19:02;2
3;Porte de Champerret;16:27;4
8;Balard;22:07;2
14;Bibliothèque François Mitterrand;8:36;5
2;Jaurès;17:32;6
8;La Motte-Picquet - Grenelle;19:43;4
2;Charles de Gaulle - Etoile;22:44;8
4;Montparnasse Bienvenue;8:20;3
9;Mairie de Montreuil;10:42;2
5;Bobigny-Pantin - Raymond Queneau;6:54;3
6;Trocadéro;12:38;5
8;La Motte-Picquet - Grenelle;6:30;4
1;Charles de Gaulle - Etoile;8:25;4
11;Châtelet;15:47;3
11;Châtelet;13:17;3
9;Nation;19:08;8
5;Campo-Formio;13:47;5
3;Gallieni;8:23;1
8;La Motte-Picquet - Grenelle;19:04;4
8;Balard;22:40;2
4;Porte d'Orléans;13:36;5
4;Montparnasse Bienvenue;22:26;3
4;Porte d'Orléans;15:09;5
9;Nation;10:24;8
13;Châtillon-Montrouge;19:17;1
5;Gare d'Austerlitz;16:32;6
4;Porte de Clignancourt;12:33;1
6;Corvisart;17:12;4
8;La Motte-Picquet - Grenelle;8:51;4
13;Châtillon-Montrouge;21:40;1
8;La Motte-Picquet - Grenelle;13:52;4
14;Bibliothèque François Mitterrand;11:17;5
3;Porte de Champerret;21:54;4
9;Mairie de Montreuil;11:18;4
13;Châtillon-Montrouge;22:22;1
9;Porte de Montreuil;10:25;3
8;Daumesnil;6:10;5
5;Campo-Formio;11:23;5
2;Charles de Gaulle - Etoile;15:28;8
7B;Louis Blanc;8:03;1
8;La Motte-Picquet - Grenelle;16:44;4
5;Place d'Italie;8:52;4
11;Châtelet;15:31;3
13;Châtillon-Montrouge;18:18;4
14;Bercy;6:28;1
6;Charles de Gaulle - Etoile;17:02;3
9;Mairie de Montreuil;6:02;2
4;Bagneux - Lucie Aubrac;17:42;2
13;Châtillon-Montrouge;8:24;1
11;Mairie des Lilas;19:42;1
11;Porte des Lilas;20:39;5
4;Montparnasse Bienvenue;11:43;3
2;Belleville;12:42;7
8;La Motte-Picquet - Grenelle;15:30;4
12;Porte de Versailles;9:40;4
13;Châtillon-Montrouge;15:17;4
7;La Courneuve - 8 Mai 1945;6:06;4
9;Mairie de Montreuil;6:28;2
8;La Motte-Picquet - Grenelle;6:40;4
2;Victor Hugo;11:20;4
8;Balard;22:01;2
13;Châtillon-Montrouge;16:10;1
6;Daumesnil;17:02;2
8;Pointe du Lac;10:58;3
5;Place d'Italie;9:33;4
8;Balard;17:24;2
13;Châtillon-Montrouge;13:54;1
1;La Défense (Grande Arche);10:51;1
1;Hôtel de Ville;18:25;5
13;Asnières - Gennevilliers Les Courtilles;13:55;2
9;Nation;17:24;8
13;Châtillon-Montrouge;20:27;1
6;Bercy;21:31;6
9;Porte de Montreuil;14:16;7
10;Boulogne Pont de Saint-Cloud;8:29;3
13;Châtillon-Montrouge;12:27;4
10;Boulogne Pont de Saint-Cloud;21:21;3
8;La Motte-Picquet - Grenelle;11:42;4
12;Mairie d'Issy;16:45;3
11;Place des Fêtes;19:32;2
5;Église de Pantin;14:52;2
1;Charles de Gaulle - Etoile;15:59;4
2;Jaurès;21:12;6
8;Lourmel;8:27;1
12;Porte de Versailles;15:20;4
9;Mairie de Montreuil;14:34;4
3;Gambetta;12:15;2
8;La Motte-Picquet - Grenelle;17:13;4
6;Trocadéro;11:33;5
12;Mairie d'Issy;13:47;3
8;Balard;16:17;2
8;Balard;22:08;2
8;Pointe du Lac;6:36;3
11;Porte des Lilas;8:52;5
8;Balard;21:25;2
8;Lourmel;7:00;1
6;Charles de Gaulle - Etoile;8:18;3
2;Nation;9:07;1
8;La Motte-Picquet - Grenelle;8:34;4
8;Balard;19:39;2
13;La Fourche;17:33;7
9;Mairie de Montreuil;10:58;2
3;Gambetta;7:56;2
12;Porte de Versailles;20:38;4
8;Balard;19:28;2
10;Porte d'Auteuil;7:02;2
7B;Pré-Saint-Gervais;12:33;2
9;Nation;11:05;8
5;Église de Pantin;18:21;2
8;Lourmel;10:46;1
13;Saint-Denis - Université;22:36;6
13;Asnières - Gennevilliers Les Courtilles;6:56;2
2;Avron;13:22;5
3B;Porte des Lilas;15:08;2
2;Nation;20:35;1
13;Châtillon-Montrouge;11:31;4
13;Asnières - Gennevilliers Les Courtilles;21:50;2
9;Porte de Saint-Cloud;6:53;1
5;Bobigny-Pantin - Raymond Queneau;21:12;3
3;Porte de Champerret;8:23;4
4;Bagneux - Lucie Aubrac;22:39;2
12;Porte de Versailles;14:46;4
1;Gare de Lyon;15:21;6
12;Porte de Versailles;10:35;4
3;Gambetta;22:12;2
13;Asnières - Gennevilliers Les Courtilles;17:35;2
10;Boulogne Pont de Saint-Cloud;22:54;3
2;Charles de Gaulle - Etoile;13:14;8
2;Charles de Gaulle - Etoile;15:50;8
5;Place d'Italie;16:07;4
11;Châtelet;16:21;4
8;Lourmel;22:21;1
1;Hôtel de Ville;9:07;5
13;Châtillon-Montrouge;18:52;1
13;Asnières - Gennevilliers Les Courtilles;13:29;2
8;Balard;13:32;2
12;Porte de Versailles;19:56;4
10;Boulogne Pont de Saint-Cloud;14:50;3
13;Châtillon-Montrouge;22:20;1
8;Lourmel;19:31;1
5;Place d'Italie;18:21;4
14;Châtelet;7:56;8
5;Bobigny Pablo Picasso;6:43;1
8;Balard;15:16;2
10;Boulogne Pont de Saint-Cloud;16:47;3
2;Charles de Gaulle - Etoile;12:51;8
4;Montparnasse Bienvenue;17:44;3
6;Trocadéro;7:50;5
8;La Motte-Picquet - Grenelle;20:06;4
13;Saint-Denis - Université;12:40;6
9;Mairie de Montreuil;16:19;4
3;Pont de Levallois - Bécon;14:43;3
11;Porte des Lilas;14:06;5
4;Porte d'Orléans;12:28;5
5;Campo-Formio;11:27;5
3B;Porte des Lilas;9:45;2
2;Charles de Gaulle - Etoile;21:15;8
12;Mairie d'Issy;17:36;3
12;Porte de Versailles;13:27;4
13;Châtillon-Montrouge;14:39;4
9;Porte de Montreuil;14:39;3
13;Châtillon-Montrouge;7:36;1
9;Nation;21:52;8
5;Gare d'Austerlitz;9:44;6
14;Bercy;14:21;1
6;Corvisart;7:25;4
9;Nation;9:16;8
1;Gare de Lyon;10:40;6
8;Balard;12:46;2
9;Havre-Caumartin;21:08;9
11;Mairie des Lilas;16:28;1
8;La Motte-Picquet - Grenelle;19:35;4
8;La Motte-Picquet - Grenelle;12:10;4
13;Saint-Denis - Université;10:53;6
4;Montparnasse Bienvenue;17:06;3
2;Charles de Gaulle - Etoile;9:14;8
8;Balard;16:48;2
8;La Motte-Picquet - Grenelle;16:41;4
4;Porte de Clignancourt;19:45;1
14;Olympiades;21:47;2
6;Bercy;11:40;6
8;Balard;18:36;2
8;Balard;17:03;2
1;La Défense (Grande Arche);6:45;1
6;Nation;17:21;1
12;Mairie d'Issy;15:15;3
13;Asnières - Gennevilliers Les Courtilles;16:16;2
9;Mairie de Montreuil;18:50;2
10;Porte d'Auteuil;14:53;2
2;Place de Clichy;21:24;3
13;Asnières - Gennevilliers Les Courtilles;20:30;2
6;Nation;15:08;1
13;Asnières - Gennevilliers Les Courtilles;8:46;2
5;Place d'Italie;20:25;4
7;Villejuif - Louis Aragon;22:47;5
13;Châtillon-Montrouge;20:01;1
12;Porte de Versailles;9:21;4
13;Châtillon-Montrouge;11:53;1
9;Porte de Montreuil;18:52;3
7;Mairie d'Ivry;21:55;1
13;Saint-Denis - Université;12:16;6
11;Place des Fêtes;15:36;2
14;Bibliothèque François Mitterrand;17:46;5
3;Gambetta;19:59;2
9;Mairie de Montreuil;10:05;4
6;Daumesnil;10:54;2
5;Gare d'Austerlitz;18:34;6
3;Gambetta;17:07;2
9;Porte de Montreuil;22:50;3
9;Nation;18:49;8
9;Mairie de Montreuil;6:17;2
2;Jaurès;15:30;6
13;Châtillon-Montrouge;9:31;1
14;Châtelet;19:24;8
13;Châtillon-Montrouge;7:59;4
13;La Fourche;9:00;7
13;Châtillon-Montrouge;8:28;4
8;La Motte-Picquet - Grenelle;11:40;4
9;Porte de Saint-Cloud;11:49;1
3;Porte de Champerret;12:07;4
7;La Courneuve - 8 Mai 1945;10:00;4
8;Lourmel;7:20;1
8;La Motte-Picquet - Grenelle;19:58;4
9;Mairie de Montreuil;11:01;4
4;Porte d'Orléans;15:54;5
3;Gambetta;9:32;2
10;Porte d'Auteuil;18:54;2
8;La Motte-Picquet - Grenelle;12:44;4
13;Carrefour Pleyel;18:10;5
10;Boulogne Pont de Saint-Cloud;10:34;3
9;Porte de Montreuil;9:44;3
11;Châtelet;9:33;4
5;Campo-Formio;9:36;5
8;Lourmel;7:37;1
3;Gambetta;16:03;2
2;Porte Dauphine;10:34;2
11;Mairie des Lilas;10:55;1
8;La Motte-Picquet - Grenelle;14:50;4
6;Trocadéro;14:17;5
3;Gallieni;8:28;1
10;Porte d'Auteuil;8:55;2
7B;Louis Blanc;14:35;1
14;Gare de Lyon;22:23;4
8;Balard;7:20;2
2;Charles de Gaulle - Etoile;16:05;8
13;Châtillon-Montrouge;9:24;1
3;Porte de Champerret;14:03;4
6;Bercy;6:17;6
14;Olympiades;18:59;2
3;Gallieni;19:59;1
9;Havre-Caumartin;11:01;9
11;Porte des Lilas;16:32;5
11;Mairie des Lilas;21:41;1
9;Mairie de Montreuil;21:53;2
10;Porte d'Auteuil;16:54;2
6;Bercy;22:40;6
4;Porte d'Orléans;19:32;5
3;Gambetta;6:05;2
6;Bercy;16:58;6
6;Bercy;13:12;6
2;Nation;18:58;1
3B;Porte des Lilas;14:29;2
2;Jaurès;18:32;6
14;Bercy;14:58;1
12;Porte de Versailles;12:09;4
12;Porte de Versailles;8:54;4
3;Gambetta;22:05;2
6;Trocadéro;22:08;5
13;Châtillon-Montrouge;11:38;4
7;Porte de la Villette;7:51;8
5;Gare d'Austerlitz;13:56;6
8;Balard;14:23;2
5;Gare d'Austerlitz;14:53;6
9;Nation;20:18;8
2;Porte Dauphine;15:15;2
13;Asnières - Gennevilliers Les Courtilles;8:45;2
8;La Motte-Picquet - Grenelle;13:25;4
8;Balard;14:47;2
9;Nation;9:31;8
14;Châtelet;20:23;7
9;Mairie de Montreuil;11:10;2
8;La Motte-Picquet - Grenelle;19:41;4
9;Porte de Montreuil;17:09;3
2;Porte Dauphine;12:37;2
3;Gallieni;15:48;1
14;Bercy;15:17;1
6;Bercy;8:17;6
1;Château de Vincennes;13:25;2
11;Mairie des Lilas;9:16;1
10;Porte d'Auteuil;21:46;2
3;Gallieni;13:08;1
9;Havre-Caumartin;16:42;9
13;Asnières - Gennevilliers Les Courtilles;10:19;2
9;Mairie de Montreuil;6:10;4
7B;Pré-Saint-Gervais;13:23;2
3;Gambetta;15:55;2
13;Asnières - Gennevilliers Les Courtilles;20:51;2
5;Gare d'Austerlitz;17:34;6
8;Lourmel;18:16;1
3;Pont de Levallois - Bécon;8:48;3
2;Porte Dauphine;17:42;2
5;Place d'Italie;20:21;4
9;Porte de Montreuil;17:42;3
8;Lourmel;22:48;1
2;Victor Hugo;7:02;4
8;Lourmel;15:23;1
3;Porte de Champerret;10:57;4
10;Boulogne Pont de Saint-Cloud;11:26;3
12;Porte de Versailles;8:03;4
9;Mairie de Montreuil;18:44;2
13;Châtillon-Montrouge;18:01;4
7B;Louis Blanc;7:18;1
13;Châtillon-Montrouge;18:36;4
8;Lourmel;8:12;1
7B;Louis Blanc;20:33;1
13;Châtillon-Montrouge;18:04;4
2;Avron;10:19;5
8;La Motte-Picquet - Grenelle;18:48;4
9;Porte de Montreuil;17:21;7
7B;Louis Blanc;7:45;1
9;Pont de Sèvres;21:04;5
3;Porte de Champerret;7:24;4
9;Porte de Montreuil;12:19;3
9;Nation;11:58;8
3;Pont de Levallois - Bécon;19:19;3
13;Châtillon-Montrouge;7:09;1
4;Montparnasse Bienvenue;10:48;3
12;Porte de Versailles;16:35;4
2;Jaurès;22:43;6
10;Boulogne Pont de Saint-Cloud;19:56;3
12;Porte de Versailles;18:12;4
5;Gare d'Austerlitz;17:44;6
4;Bagneux - Lucie Aubrac;8:14;2
7;Mairie d'Ivry;7:48;11
13;Châtillon-Montrouge;17:59;1
10;Boulogne Pont de Saint-Cloud;8:02;3
13;La Fourche;6:31;7
13;Asnières - Gennevilliers Les Courtilles;10:25;2
4;Bagneux - Lucie Aubrac;11:51;2
10;Boulogne Pont de Saint-Cloud;21:51;3
12;Mairie d'Issy;16:00;3
4;Montparnasse Bienvenue;15:50;3
7B;Louis Blanc;11:21;1
1;Hôtel de Ville;20:14;5
3B;Porte des Lilas;13:34;2
3B;Porte des Lilas;16:56;2
2;Nation;22:00;1
13;Châtillon-Montrouge;7:47;4
5;Église de Pantin;21:59;2
3;Pont de Levallois - Bécon;8:18;3
8;Daumesnil;20:54;5
13;Châtillon-Montrouge;19:08;1
8;Lourmel;21:32;1
8;Lourmel;11:06;1
12;Porte de Versailles;21:21;4
8;Daumesnil;6:36;5
3;Pont de Levallois - Bécon;19:53;3
4;Porte d'Orléans;11:42;5
3;Pont de Levallois - Bécon;12:00;3
9;Mairie de Montreuil;22:42;2
2;Nation;7:19;1
2;Jaurès;8:21;6
14;Olympiades;7:26;2
11;Porte des Lilas;16:54;5
3;Gambetta;20:30;2
6;Corvisart;8:13;4
2;Victor Hugo;13:18;4
10;Porte d'Auteuil;19:51;2
4;Bagneux - Lucie Aubrac;17:58;2
7B;Louis Blanc;15:08;1
5;Place d'Italie;22:02;4
3;Gambetta;7:55;2
6;Nation;13:46;1
6;Bercy;7:39;6
9;Porte de Montreuil;19:59;3
12;Porte de Versailles;11:09;4
4;Porte d'Orléans;17:49;5
3;Gallieni;7:01;1
8;Balard;7:24;2
4;Porte d'Orléans;7:12;5
6;Daumesnil;17:51;2
11;Mairie des Lilas;10:12;1
5;Gare d'Austerlitz;16:16;6
9;Mairie de Montreuil;22:58;4
13;Châtillon-Montrouge;7:38;4
6;Nation;17:30;1
7B;Pré-Saint-Gervais;15:05;2
4;Porte d'Orléans;14:23;5
1;Château de Vincennes;13:21;2
6;Daumesnil;22:32;2
12;Mairie d'Issy;16:58;3
11;Porte des Lilas;13:15;5
8;Balard;14:10;2
5;Campo-Formio;10:30;5
3B;Porte des Lilas;9:34;2
5;Place d'Italie;16:19;4
9;Mairie de Montreuil;21:01;2
11;Porte des Lilas;8:02;5
12;Porte de Versailles;16:29;4
14;Châtelet;10:33;8
8;La Motte-Picquet - Grenelle;20:30;4
3B;Porte des Lilas;13:30;2
4;Porte d'Orléans;15:24;5
13;Châtillon-Montrouge;7:27;4
9;Porte de Montreuil;6:39;3
13;Carrefour Pleyel;13:40;5
13;Châtillon-Montrouge;18:26;4
4;Montparnasse Bienvenue;6:52;3
13;Châtillon-Montrouge;11:33;1
4;Porte d'Orléans;15:42;5
5;Place d'Italie;11:38;4
2;Jaurès;15:44;6
13;Châtillon-Montrouge;9:54;1
13;La Fourche;13:33;7
9;Porte de Montreuil;6:51;3
9;Mairie de Montreuil;7:21;2
14;Gare de Lyon;12:46;4
7;Villejuif - Louis Aragon;19:16;6
8;La Motte-Picquet - Grenelle;13:48;4
12;Porte de Versailles;7:40;4
2;Place de Clichy;17:23;3
1;Porte Maillot;13:34;3
7;Mairie d'Ivry;19:22;1
5;Bobigny Pablo Picasso;17:41;1
3B;Porte des Lilas;20:50;2
5;Campo-Formio;12:37;5
13;Châtillon-Montrouge;21:21;4
9;Porte de Montreuil;13:42;7
9;Porte de Saint-Cloud;18:06;6
4;Montparnasse Bienvenue;7:49;3
11;Châtelet;9:54;3
4;Montparnasse Bienvenue;22:37;3
4;Bagneux - Lucie Aubrac;21:09;2
10;Boulogne Pont de Saint-Cloud;6:42;3
12;Mairie d'Issy;19:07;3
13;Asnières - Gennevilliers Les Courtilles;13:40;2
5;Bobigny-Pantin - Raymond Queneau;15:26;3
4;Montparnasse Bienvenue;9:58;3
13;Asnières - Gennevilliers Les Courtilles;12:00;2
9;Mairie de Montreuil;15:09;4
5;Campo-Formio;15:24;5
3;Gambetta;9:47;2
4;Bagneux - Lucie Aubrac;8:58;2
12;Porte de Versailles;19:08;4
13;Saint-Denis - Université;17:35;6
13;Châtillon-Montrouge;13:14;4
7B;Louis Blanc;19:30;1
14;Bercy;22:35;1
13;La Fourche;18:46;7
7;La Courneuve - 8 Mai 1945;18:05;7
2;Belleville;8:51;7
12;Mairie d'Issy;17:20;3
2;Avron;13:45;5
13;Châtillon-Montrouge;18:10;4
13;Châtillon-Montrouge;13:07;1
1;La Défense (Grande Arche);18:07;1
3;Pont de Levallois - Bécon;9:59;3
13;Asnières - Gennevilliers Les Courtilles;9:50;2
3;Pont de Levallois - Bécon;21:19;3
7B;Louis Blanc;22:39;1
9;Porte de Montreuil;11:07;3
9;Mairie de Montreuil;22:24;2
8;Daumesnil;21:21;5
8;Daumesnil;17:56;5
8;La Motte-Picquet - Grenelle;12:13;4
7;Place d'Italie;16:16;3
14;Châtelet;20:37;8
5;Bobigny Pablo Picasso;6:45;1
5;Bobigny Pablo Picasso;22:13;1
4;Porte d'Orléans;9:16;5
6;Daumesnil;9:28;2
13;Asnières - Gennevilliers Les Courtilles;17:02;2
14;Châtelet;16:42;8
12;Mairie d'Issy;9:14;3
10;Porte d'Auteuil;12:30;2
7B;Louis Blanc;18:55;1
13;Saint-Denis - Université;16:39;6
5;Bobigny-Pantin - Raymond Queneau;10:11;3
8;Daumesnil;8:34;5
9;Mairie de Montreuil;9:52;4
6;Charles de Gaulle - Etoile;12:44;3
4;Bagneux - Lucie Aubrac;15:38;2
13;Châtillon-Montrouge;21:32;1
8;Lourmel;10:13;1
8;Lourmel;7:35;1
8;Balard;6:49;2
7B;Louis Blanc;6:21;1
8;Daumesnil;17:46;5
12;Mairie d'Issy;18:24;3
5;Campo-Formio;20:48;5
11;Porte des Lilas;10:29;5
8;Balard;9:25;2
10;Porte d'Auteuil;10:47;2
8;Balard;16:57;2
4;Porte d'Orléans;8:46;5
8;Balard;12:55;2
8;La Motte-Picquet - Grenelle;9:59;4
2;Place de Clichy;14:39;3
3;Pont de Levallois - Bécon;20:19;3
3;Gallieni;7:03;1
10;Porte d'Auteuil;22:41;2
5;Place d'Italie;9:03;4
10;Porte d'Auteuil;18:27;2
5;Bobigny Pablo Picasso;8:36;1
10;Porte d'Auteuil;12:25;2
13;Châtillon-Montrouge;16:27;4
8;La Motte-Picquet - Grenelle;18:37;4
2;Avron;18:30;5
4;Porte d'Orléans;18:11;5
7;Mairie d'Ivry;11:40;11
10;Gare d'Austerlitz;9:36;1
10;Boulogne Pont de Saint-Cloud;17:10;3
2;Charles de Gaulle - Etoile;12:33;8
8;Lourmel;9:52;1
11;Châtelet;15:42;3
10;Boulogne Pont de Saint-Cloud;20:30;3
6;Corvisart;6:43;4
4;Montparnasse Bienvenue;14:36;3
10;Boulogne Pont de Saint-Cloud;10:05;3
6;Nation;22:00;1
8;Balard;8:23;2
8;Balard;19:15;2
2;Avron;10:26;5
10;Boulogne Pont de Saint-Cloud;9:08;3
4;Montparnasse Bienvenue;10:23;3
8;Lourmel;6:07;1
3B;Porte des Lilas;7:23;2
12;Mairie d'Issy;15:16;3
8;Pointe du Lac;8:00;3
2;Charles de Gaulle - Etoile;14:26;8
13;Saint-Denis - Université;21:31;6
12;Porte de Versailles;10:46;4
6;Daumesnil;15:08;2
13;Carrefour Pleyel;17:20;5
12;Mairie d'Issy;7:06;3
12;Porte de Versailles;12:31;4
11;Mairie des Lilas;14:47;1
3;Pont de Levallois - Bécon;10:26;3
11;Mairie des Lilas;11:32;1
1;Gare de Lyon;19:29;6
12;Mairie d'Issy;16:17;3
6;Daumesnil;18:54;2
5;Campo-Formio;21:54;5
9;Mairie de Montreuil;11:33;2
8;La Motte-Picquet - Grenelle;20:42;4
8;Daumesnil;22:36;5
13;Châtillon-Montrouge;14:36;1
9;Mairie de Montreuil;15:42;2
3;Gambetta;11:05;2
8;Balard;6:18;2
13;Châtillon-Montrouge;19:10;1
10;Porte d'Auteuil;19:18;2
4;Gare du Nord;17:52;4
13;Carrefour Pleyel;17:25;5
8;Balard;20:43;2
10;Boulogne Pont de Saint-Cloud;11:13;3
9;Porte de Montreuil;7:04;7
7;Porte de la Villette;19:18;8
10;Porte d'Auteuil;19:27;2
8;La Motte-Picquet - Grenelle;10:17;4
12;Porte de Versailles;17:09;4
3;Pont de Levallois - Bécon;10:26;3
9;Mairie de Montreuil;21:35;2
8;Lourmel;12:39;1
4;Bagneux - Lucie Aubrac;9:36;2
12;Mairie d'Issy;18:24;3
13;Asnières - Gennevilliers Les Courtilles;14:23;2
12;Porte de Versailles;16:30;4
14;Gare de Lyon;13:46;4
7;Porte de la Villette;13:04;10
11;Place des Fêtes;18:39;2
8;La Motte-Picquet - Grenelle;10:03;4
14;Gare de Lyon;18:09;9
8;Lourmel;20:22;1
5;Bobigny Pablo Picasso;11:35;1
2;Avron;16:40;5
12;Porte de Versailles;21:16;4
1;La Défense (Grande Arche);16:51;1
5;Gare d'Austerlitz;8:10;6
6;Daumesnil;15:34;2
5;Église de Pantin;16:29;2
3;Gallieni;20:12;1
13;Châtillon-Montrouge;20:50;1
8;La Motte-Picquet - Grenelle;11:01;4
12;Porte de Versailles;6:40;4
